"OBJECTID","Join_Count","Survey_to_Reef_Dist","TARGET_FID","SPECIES_CD","LIFE_STAGE","PRES","PRES2","N","SOURCE","LON_M","LAT_M","Habitat","Mangrove_Dist","Depth","StDev_Depth","Slope","Curvature","Plan_Curve","BPI_Fine","BPI_Broad","Rugosity","Mean_Sum_Temp","Mean_Sum_DO","Mean_Sum_Sal","Mean_Win_Temp","Mean_Win_DO","Mean_Win_Sal","OBJECTID_1","Source_1","Zone_","GeoForm","GeoformDet","GeoformD_1","BioCover","BioCoverDe","PercentBio","PercentCor","CMECS_Geo","CMECS_Bio","ClassLv0","ClassLv1","ClassLv2","ClassLv3","ClassLv4","Shape_Leng","POLY_AREA","PERIMETER","PA_Ratio","NEAR_FID","NEAR_DIST","Patch_ID","Coral_Reef_and_Hardbottom","Not_Classified","Seagrass","Unconsolidated_Sediment","Reef_Dist"
172,1,1.02073534632142,423,"HAE SCIU","SUBADULT",1,"PRESENCE",31,"REEF VISUAL CENSUS",256555.3997,75948.39006,3,3950.512939,-2.896896124,0.127575204,1.718618155,0.362546921,0.019681221,1220,137,1.000075221,30.51846886,6.109675884,35.52091599,23.64500809,6.880883694,36.23886871,423,"Unified Patch Reef Map v1.3","Lagoon","Coral Reef and Hardbottom","Aggregated Patch Reef",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_AP","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef, Algae (Discontinuous)",502.608802828,12000.0569978743,502.711801557176,0.0418924511480425,1235,99.9118148857669,1138,60015.8177574529,0,544134.010694979,181246.895378598,4571.7978515625
173,1,0,424,"HAE SCIU","SUBADULT",1,"PRESENCE",5.75,"REEF VISUAL CENSUS",258989.7437,78098.80136,1,3793.244141,-3.24486804,0.043890465,0.55301851,0.435845375,0.22071147,1220,209,1.000029922,30.41557503,6.13069725,35.66407776,23.64897156,6.849738121,36.35091782,424,"Unified Patch Reef Map v1.3","Lagoon","Coral Reef and Hardbottom","Individual Patch Reef",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_P_I","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Individual Patch Reef","Individual Patch Reef, Algae (Discontinuous)",307.528211182,4856.30493488719,307.498361720099,0.0633194096834947,1256,109.143655018853,1223,10289.253833556,0,766931.954641753,8174.85020311124,4069.17358398438
174,1,0,425,"HAE SCIU","SUBADULT",1,"PRESENCE",9,"REEF VISUAL CENSUS",258972.6548,78083.2194,1,3786.52832,-3.352297068,0.068617582,0.855122566,0.245092392,0.032573242,1220,209,1.000042439,30.41600609,6.130578995,35.66288376,23.64966774,6.849912167,36.34958649,425,"Unified Patch Reef Map v1.3","Lagoon","Coral Reef and Hardbottom","Individual Patch Reef",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_P_I","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Individual Patch Reef","Individual Patch Reef, Algae (Discontinuous)",307.528211182,4856.30493488719,307.498361720099,0.0633194096834947,1256,109.143655018853,1223,11213.2514078274,0,765772.336307988,8411.48631739782,4055.38671875
175,1,0,426,"HAE SCIU","SUBADULT",1,"PRESENCE",1.75,"REEF VISUAL CENSUS",261121.4132,78492.55481,1,5761.700684,-2.888696194,0.043727428,0.619250894,0.008788109,0.009078659,605,209,1.00000298,30.27297211,6.157970428,35.68755341,23.75621223,6.836333752,36.39889145,426,"Keys NOAA","Lagoon","Coral Reef and Hardbottom","Aggregated Patch Reefs",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_AP","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef, Algae (Discontinuous)",4062.54016151,107634.219724074,4063.38208269493,0.0377517679146242,1550,0,1174,175054.022266168,0,533219.66793818,77122.303789833,3425.056640625
176,1,0,427,"HAE SCIU","SUBADULT",1,"PRESENCE",2.5,"REEF VISUAL CENSUS",261112.5687,78439.34411,1,5777.411621,-2.958122969,0.064961568,0.913501263,-0.299431801,-0.218072876,-9,209,1.000017762,30.27142906,6.158214092,35.69004059,23.76237869,6.83544445,36.39629745,427,"Keys NOAA","Lagoon","Coral Reef and Hardbottom","Aggregated Patch Reefs",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_AP","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef, Algae (Discontinuous)",4062.54016151,107634.219724074,4063.38208269493,0.0377517679146242,1550,0,1174,172107.618548707,0,529160.944415224,84127.4929058973,3377.12768554688
177,1,0,428,"HAE SCIU","SUBADULT",1,"PRESENCE",1,"REEF VISUAL CENSUS",279000.2639,108101.4223,1,5272.274902,-7.546489239,0.040516198,0.568144798,0.027534485,0.029430738,-9,-8,1.000000358,30.43997765,6.122010231,35.512146,23.33747292,6.924182415,36.23324203,428,"Unified Patch Reef Map v1.3","Lagoon","Coral Reef and Hardbottom","Aggregated Patch Reef",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_AP","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef, Algae (Discontinuous)",63.7869154802,295.74827248554,63.7889454215415,0.21568662053524,5023,9.57043586213917,4942,134614.20964505,0,628637.573062905,22143.6812237286,1638.91918945312
178,1,0,429,"HAE SCIU","SUBADULT",1,"PRESENCE",2.5,"REEF VISUAL CENSUS",279012.2763,108113.6786,3,5281.061523,-7.70160532,0.039371274,0.551907539,0.010564804,0.01473047,-9,-8,1,30.43984413,6.121983528,35.512043,23.33795357,6.924088955,36.23361588,429,"Unified Patch Reef Map v1.3","Lagoon","Coral Reef and Hardbottom","Aggregated Patch Reef",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_AP","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef, Algae (Discontinuous)",63.7869154802,295.74827248554,63.7889454215415,0.21568662053524,5023,9.57043586213917,4942,133141.06348439,0,630832.608701584,21422.6842507441,1660.13244628906
179,1,0,430,"HAE SCIU","SUBADULT",1,"PRESENCE",0.5,"REEF VISUAL CENSUS",189938.977,36550.40603,1,2938.28418,-9.094593048,0.019114824,0.263605744,-0.086559296,-0.040026046,-9,-8,1.000001192,30.58178329,6.073078632,35.54996872,23.9620533,6.911438942,35.83681488,430,"Unified Patch Reef Map v1.3",NA,"Coral Reef and Hardbottom","Aggregated Patch Reef",NA,NA,NA,NA,NA,"G_B_S_AP","B_R_S__S","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",364.428911017,5580.22049891635,364.428249286894,0.0653071414216811,1058,13.3271532314675,1057,401077.626905721,0,263405.455438856,120913.500286088,3661.30981445312
180,1,0,431,"HAE SCIU","SUBADULT",1,"PRESENCE",15,"REEF VISUAL CENSUS",238661.3904,62573.96301,1,7206.904785,-3.746805191,0.041975643,0.573785186,0.20106411,0.052631076,605,64,1.000007033,30.60090256,6.091520309,35.55813217,24.3007412,6.882297516,36.26042557,431,"Unified Patch Reef Map v1.3",NA,"Coral Reef and Hardbottom","Aggregated Patch Reef",NA,NA,NA,NA,NA,"G_B_S_AP","B_R_S__S","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",1706.57389506,89122.0572939629,1707.05088674501,0.0191540785589635,1488,25.4211927900057,1141,101961.635107138,0,417721.384280556,274293.968354273,4579.24951171875
181,1,0,432,"HAE SCIU","SUBADULT",1,"PRESENCE",8.5,"REEF VISUAL CENSUS",238703.9005,62546.39078,1,7218.265137,-4.377342224,0.036687884,0.50157702,-0.235754013,-0.108178303,-9,64,1.000008583,30.59991837,6.091877937,35.55786896,24.30138397,6.88226366,36.26127243,432,"Unified Patch Reef Map v1.3",NA,"Coral Reef and Hardbottom","Aggregated Patch Reef",NA,NA,NA,NA,NA,"G_B_S_AP","B_R_S__S","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",1706.57389506,89122.0572939629,1707.05088674501,0.0191540785589635,1488,25.4211927900057,1141,107614.66545706,0,430719.934581082,253359.158077408,4530.60986328125
182,1,0,433,"HAE SCIU","SUBADULT",1,"PRESENCE",1.875,"REEF VISUAL CENSUS",238798.8617,62548.87377,1,7173.915039,-3.245373964,0.02948972,0.386891514,0.055703163,-7.15e-06,605,137,1.000008821,30.59953117,6.092250347,35.56163788,24.30048943,6.882527351,36.26246262,433,"Unified Patch Reef Map v1.3",NA,"Coral Reef and Hardbottom","Aggregated Patch Reef",NA,NA,NA,NA,NA,"G_B_S_AP","B_R_S__S","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",1706.57389506,89122.0572939629,1707.05088674501,0.0191540785589635,1488,25.4211927900057,1141,112710.569789951,0,444659.646874465,228023.195883768,4496.25927734375
183,1,0,434,"HAE SCIU","SUBADULT",1,"PRESENCE",2,"REEF VISUAL CENSUS",238833.2335,62541.21709,1,7169.41748,-3.343674421,0.061978519,0.822964251,0.262647629,0.036420774,605,137,1.000021458,30.59909058,6.092450142,35.5622139,24.30054474,6.88257885,36.2629509,434,"Unified Patch Reef Map v1.3",NA,"Coral Reef and Hardbottom","Aggregated Patch Reef",NA,NA,NA,NA,NA,"G_B_S_AP","B_R_S__S","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",1706.57389506,89122.0572939629,1707.05088674501,0.0191540785589635,1488,25.4211927900057,1141,114344.747141624,0,461236.952916273,209814.697623826,4471.76171875
184,1,3.38171869930692,435,"HAE SCIU","SUBADULT",1,"PRESENCE",16.5,"REEF VISUAL CENSUS",238575.6993,62868.36345,2,6952.112793,-3.972171783,0.033923455,0.474383712,0.028141022,0.015233425,-9,64,1.000000119,30.60836411,6.089546204,35.57403946,24.2916832,6.883397579,36.25621796,435,"Keys NOAA","Lagoon","Coral Reef and Hardbottom","Aggregated Patch Reefs",NA,"Unknown",NA,NA,NA,"G_B_S_AP","B_A_B","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",390.557618172,5314.26524262078,390.661328296162,0.073511823452663,1487,72.2489000419229,1247,114328.940365178,0,260587.390624171,413597.25636079,4904.45751953125
185,1,0,436,"HAE SCIU","SUBADULT",1,"PRESENCE",23,"REEF VISUAL CENSUS",245432.2555,66600.06003,1,3254.701416,-5.704031467,0.00538235,0.072628155,0.025079727,0.016024727,-9,-8,1.000000358,30.62445831,6.111227989,35.74190903,24.08843994,6.884944439,36.3307991,436,"Unified Patch Reef Map v1.3","Lagoon","Coral Reef and Hardbottom","Aggregated Patch Reef",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_AP","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef, Algae (Discontinuous)",477.974825099,11670.6445690728,477.972768931699,0.040955130293174,1108,9.50508423171405,1243,158872.679213662,0,549443.618506562,77079.6213411744,836.066040039062
186,1,0,437,"HAE SCIU","SUBADULT",1,"PRESENCE",55,"REEF VISUAL CENSUS",245429.2805,66583.43486,1,3255.914551,-5.705266953,0.005982669,0.07606367,-0.04621315,0.001785705,-9,-8,1.000000715,30.62420845,6.111232281,35.74039078,24.08927536,6.884943962,36.33047485,437,"Unified Patch Reef Map v1.3","Lagoon","Coral Reef and Hardbottom","Aggregated Patch Reef",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_AP","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef, Algae (Discontinuous)",477.974825099,11670.6445690728,477.972768931699,0.040955130293174,1108,9.50508423171405,1243,153336.288857578,0,555354.294941911,76705.5098893801,848.994934082031
187,1,0,438,"HAE SCIU","SUBADULT",1,"PRESENCE",21.375,"REEF VISUAL CENSUS",245683.4321,66998.55397,1,3089.223877,-3.740366459,0.245288074,3.430397034,0.236671448,0.181479141,605,137,1.000014424,30.62880325,6.111188889,35.76636124,24.06831551,6.885474682,36.33638763,438,"Unified Patch Reef Map v1.3","Lagoon","Coral Reef and Hardbottom","Aggregated Patch Reef",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_AP","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef, Algae (Discontinuous)",422.301613602,8713.18325625974,422.256544987978,0.0484618000757208,1108,89.2395830093074,1109,213703.587124364,0,508423.447017714,63269.0860604521,517.842712402344
188,1,0,439,"HAE SCIU","SUBADULT",1,"PRESENCE",36.5,"REEF VISUAL CENSUS",245685.5258,66976.40716,1,3114.223877,-4.382584572,0.207627192,2.889537811,-0.495161057,-0.199495733,605,137,1.000034094,30.62819672,6.111262798,35.76302338,24.06946182,6.885435104,36.33599091,439,"Unified Patch Reef Map v1.3","Lagoon","Coral Reef and Hardbottom","Aggregated Patch Reef",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_AP","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef, Algae (Discontinuous)",422.301613602,8713.18325625974,422.256544987978,0.0484618000757208,1108,89.2395830093074,1109,216724.932832295,0,503426.510971376,65244.5983004049,542.842712402344
189,1,0,442,"HAE SCIU","SUBADULT",1,"PRESENCE",30,"REEF VISUAL CENSUS",238769.6657,63228.90318,1,6506.341309,-4.389897823,0.020922856,0.290145367,0.05896759,0.004282293,-9,-8,1.000001192,30.61627388,6.088473797,35.61274338,24.27780724,6.884255409,36.25629807,442,"Unified Patch Reef Map v1.3",NA,"Coral Reef and Hardbottom","Aggregated Patch Reef",NA,NA,NA,NA,NA,"G_B_S_AP","B_R_S__S","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",186.365378052,1708.63684306782,186.403512878694,0.10909486918473,1126,8.77158359726188,1486,31952.6797890039,0,178769.414641574,574673.573415716,5188.685546875
190,1,0,443,"HAE SCIU","SUBADULT",1,"PRESENCE",32,"REEF VISUAL CENSUS",238787.8876,63215.66249,1,6513.057129,-4.340185165,0.019948754,0.275612772,0.017538071,0.02750303,-9,-8,1.000001073,30.61584663,6.088645458,35.61262894,24.27818489,6.884209633,36.25690842,443,"Unified Patch Reef Map v1.3",NA,"Coral Reef and Hardbottom","Aggregated Patch Reef",NA,NA,NA,NA,NA,"G_B_S_AP","B_R_S__S","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",186.365378052,1708.63684306782,186.403512878694,0.10909486918473,1126,8.77158359726188,1486,31952.6797890039,0,175819.332345765,577624.507881094,5165.4013671875
191,1,0,444,"HAE SCIU","SUBADULT",1,"PRESENCE",5,"REEF VISUAL CENSUS",245507.4142,66474.03255,1,3381.478027,-5.954633236,0.011588137,0.160244659,-0.002084732,0.01267748,-9,-8,1.000000358,30.61990738,6.11171484,35.71651077,24.09484482,6.885092735,36.32701111,444,"Keys NOAA","Lagoon","Coral Reef and Hardbottom","Aggregated Patch Reefs",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_AP","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef, Algae (Discontinuous)",421.195663268,8408.05567790176,421.27037032724,0.0501031851435562,1243,9.77998155722085,1297,91854.65575111,0,619609.856528135,73931.5106731938,992.132019042969
192,1,0,445,"HAE SCIU","SUBADULT",1,"PRESENCE",0.5,"REEF VISUAL CENSUS",245467.9688,66490.51716,1,3335.264893,-5.916165829,0.007810401,0.106295548,0.032079697,0.00509177,-9,-8,1.000000358,30.62111092,6.111537933,35.72276688,24.09418678,6.885045528,36.3277626,445,"Keys NOAA","Lagoon","Coral Reef and Hardbottom","Aggregated Patch Reefs",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_AP","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef, Algae (Discontinuous)",421.195663268,8408.05567790176,421.27037032724,0.0501031851435562,1243,9.77998155722085,1297,110136.685557176,0,601736.690579064,73522.7911792392,960.5634765625
193,1,0,446,"HAE SCIU","SUBADULT",1,"PRESENCE",96.775,"REEF VISUAL CENSUS",238637.0875,63312.71312,1,6480.188965,-3.475880384,0.040027693,0.512761116,0.27381897,0.073814951,605,64,1.000017762,30.61857414,6.08743906,35.61155319,24.27592278,6.884595871,36.2522316,446,"Unified Patch Reef Map v1.3",NA,"Coral Reef and Hardbottom","Aggregated Patch Reef",NA,NA,NA,NA,NA,"G_B_S_AP","B_R_S__S","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef",669.416814623,11185.8731363725,669.368049654949,0.0598404828567562,1126,53.0178503027293,1127,61745.7714949746,0,215886.22232648,507764.472201967,5322.53369140625
194,1,0,447,"HAE SCIU","SUBADULT",1,"PRESENCE",2.25,"REEF VISUAL CENSUS",155060.7863,27091.49469,1,4661.894043,-7.297981262,0.140157476,1.963247895,0.108564377,0.100593023,605,209,1.000003934,30.40443611,6.110527992,35.51097488,24.5996418,6.907793522,36.04600525,447,"Unified Patch Reef Map v1.3","Lagoon","Coral Reef and Hardbottom","Aggregated Patch Reef",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_AP","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef, Algae (Discontinuous)",344.968849634,6850.36867153424,345.030378923891,0.050366687614583,873,0.218754050217926,867,98289.4952047197,0,560521.315413834,126585.493811312,4129.14208984375
195,1,0,448,"HAE SCIU","SUBADULT",1,"PRESENCE",5,"REEF VISUAL CENSUS",155094.1831,27082.52609,1,4686.391602,-7.717138767,0.088650949,1.220448971,0.232826233,-0.029715829,-9,137,1.000024676,30.40425491,6.110686779,35.51097488,24.60021782,6.907414913,36.04722595,448,"Unified Patch Reef Map v1.3","Lagoon","Coral Reef and Hardbottom","Aggregated Patch Reef",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_AP","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Aggregated Patch Reef","Aggregated Patch Reef, Algae (Discontinuous)",344.968849634,6850.36867153424,345.030378923891,0.050366687614583,873,0.218754050217926,867,99879.4080980358,0,540305.599257376,145211.482205695,4112.0712890625
196,1,0,449,"HAE SCIU","SUBADULT",1,"PRESENCE",1.25,"REEF VISUAL CENSUS",159679.4605,28799.74659,1,3264.913818,-7.802789211,0.052646261,0.731507659,-0.129968643,0.002127138,605,137,1.000006676,30.41234779,6.113067627,35.54957962,24.70100594,6.873457909,36.11257935,449,"Unified Patch Reef Map v1.3",NA,"Coral Reef and Hardbottom","Individual Patch Reef",NA,NA,NA,NA,NA,"G_B_S_P_I","B_R_S_C","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Individual Patch Reef","Individual Patch Reef",447.161419552,10016.9755078111,446.948707447458,0.0446191275099887,938,2.38846735562527,937,32339.0176378944,0,593619.841320021,159437.59118075,5091.568359375
197,1,0,450,"HAE SCIU","SUBADULT",1,"PRESENCE",111.1,"REEF VISUAL CENSUS",159617.6437,28786.63393,1,3304.766602,-8.135692596,0.037393004,0.525229871,-0.016159058,0.001121537,-9,64,1.000000596,30.41218376,6.113130093,35.55075455,24.70183754,6.873027802,36.11252975,450,"Unified Patch Reef Map v1.3",NA,"Coral Reef and Hardbottom","Individual Patch Reef",NA,NA,NA,NA,NA,"G_B_S_P_I","B_R_S_C","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Individual Patch Reef","Individual Patch Reef",447.161419552,10016.9755078111,446.948707447458,0.0446191275099887,938,2.38846735562527,937,24488.1750496662,0,599042.219231492,161865.369694226,5060
198,1,4.60635588051348,451,"HAE SCIU","SUBADULT",1,"PRESENCE",9.5,"REEF VISUAL CENSUS",153598.776,26363.02496,4,4787.142578,-9.157219887,0.007848588,0.105981529,0.034641266,-0.000794118,-9,64,1.000000358,30.4043293,6.107050419,35.51097488,24.53722763,6.916369438,36.02125168,451,"Unified Patch Reef Map v1.3","Lagoon","Coral Reef and Hardbottom","Individual Patch Reef",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_P_I","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Individual Patch Reef","Individual Patch Reef, Algae (Discontinuous)",267.510809175,2755.1234578628,267.565179985396,0.0971154955767212,182,40.1399955174437,180,88372.0843901966,0,697023.772721348,0,3588.99487304688
199,1,12.0921327725641,452,"HAE SCIU","SUBADULT",1,"PRESENCE",8,"REEF VISUAL CENSUS",160365.2103,28480.99841,3,3567.42627,-8.858070374,0.016401535,0.229631931,0.004322052,0.006630509,-9,64,1.000000119,30.40990257,6.113927841,35.51698685,24.66998482,6.879053593,36.11969376,452,"Unified Patch Reef Map v1.3","Lagoon","Coral Reef and Hardbottom","Individual Patch Reef",NA,"Algae",NA,"50%-90%","10%-50%","G_B_S_P_I","B_A_B__P","Coral Reef and Hardbottom","Individual or Aggregated Patch Reef","Individual or Aggregated Patch Reef","Individual Patch Reef","Individual Patch Reef, Algae (Discontinuous)",197.345102565,2437.83679575147,197.351887690617,0.0809536914179619,99,16.4942391402803,324,16288.5988503993,0,705998.213777227,63109.2414814759,4558.1474609375
